Cadastrado - Ability | 1 - Stench - Fedor
Cadastrado - Pokemon Stat | Pokemon ID: 813 - Stat ID: 2 - Base Stat: 71 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 813 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 813 - Stat ID: 4 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 813 - Stat ID: 5 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 813 - Stat ID: 6 - Base Stat: 69 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 813 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 813 - Egg Group ID: 5
Cadastrado - Pokemon Egg Groups | Pokemon ID: 813 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 813 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 813 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 813 - Shape ID: 6

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 813 - Pokemon Id To: 814 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 814 - Pokemon Id To: 815 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 814 / 890 - Raboot

Cadastrado - Pokemon Ability | Pokemon ID: 814 - Ability Id: 66 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 814 - Ability Id: 236 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 814 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 814 - Stat ID: 2 - Base Stat: 86 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 814 - Stat ID: 3 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 814 - Stat ID: 4 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 814 - Stat ID: 5 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 814 - Stat ID: 6 - Base Stat: 94 - Effort: 2

Cadastrado - Pokemon Color | Pokemon ID: 814 - Color ID: 4

Cadastrado - Pokemon Egg Groups | Pokemon ID: 814 - Egg Group ID: 5
Cadastrado - Pokemon Egg Groups | Pokemon ID: 814 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 814 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 814 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 814 - Shape ID: 6

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 813 - Pokemon Id To: 814 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 814 - Pokemon Id To: 815 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 815 / 890 - Cinderace

Cadastrado - Pokemon Ability | Pokemon ID: 815 - Ability Id: 66 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 815 - Ability Id: 236 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 815 - Stat ID: 1 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 815 - Stat ID: 2 - Base Stat: 116 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 815 - Stat ID: 3 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 815 - Stat ID: 4 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 815 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 815 - Stat ID: 6 - Base Stat: 119 - Effort: 3

Cadastrado - Pokemon Color | Pokemon ID: 815 - Color ID: 9

Cadastrado - Pokemon Egg Groups | Pokemon ID: 815 - Egg Group ID: 5
Cadastrado - Pokemon Egg Groups | Pokemon ID: 815 - Egg Group ID: 8

Cadastrado - Pokemon Generation | Pokemon ID: 815 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 815 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 815 - Shape ID: 6

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 813 - Pokemon Id To: 814 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 814 - Pokemon Id To: 815 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 816 / 890 - Sobble

Cadastrado - Pokemon Ability | Pokemon ID: 816 - Ability Id: 67 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 816 - Ability Id: 97 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 816 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 816 - Stat ID: 2 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 816 - Stat ID: 3 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 816 - Stat ID: 4 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 816 - Stat ID: 5 - Base Stat: 40 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 816 - Stat ID: 6 - Base Stat: 70 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 816 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 816 - Egg Group ID: 2
Cadastrado - Pokemon Egg Groups | Pokemon ID: 816 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 816 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 816 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 816 - Shape ID: 8

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 816 - Pokemon Id To: 817 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 817 - Pokemon Id To: 818 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 817 / 890 - Drizzile

Cadastrado - Pokemon Ability | Pokemon ID: 817 - Ability Id: 67 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 817 - Ability Id: 97 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 817 - Stat ID: 1 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 817 - Stat ID: 2 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 817 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 817 - Stat ID: 4 - Base Stat: 95 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 817 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 817 - Stat ID: 6 - Base Stat: 90 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 817 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 817 - Egg Group ID: 2
Cadastrado - Pokemon Egg Groups | Pokemon ID: 817 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 817 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 817 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 817 - Shape ID: 6

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 816 - Pokemon Id To: 817 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 817 - Pokemon Id To: 818 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 818 / 890 - Inteleon

Cadastrado - Pokemon Ability | Pokemon ID: 818 - Ability Id: 67 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 818 - Ability Id: 97 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 818 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 818 - Stat ID: 2 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 818 - Stat ID: 3 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 818 - Stat ID: 4 - Base Stat: 125 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 818 - Stat ID: 5 - Base Stat: 65 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 818 - Stat ID: 6 - Base Stat: 120 - Effort: 3

Cadastrado - Pokemon Color | Pokemon ID: 818 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 818 - Egg Group ID: 2
Cadastrado - Pokemon Egg Groups | Pokemon ID: 818 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 818 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 818 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 818 - Shape ID: 6

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 816 - Pokemon Id To: 817 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 817 - Pokemon Id To: 818 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 819 / 890 - Skwovet

Cadastrado - Pokemon Ability | Pokemon ID: 819 - Ability Id: 167 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 819 - Ability Id: 82 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 819 - Stat ID: 1 - Base Stat: 70 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 819 - Stat ID: 2 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 819 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 819 - Stat ID: 4 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 819 - Stat ID: 5 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 819 - Stat ID: 6 - Base Stat: 25 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 819 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 819 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 819 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 819 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 819 - Shape ID: 6

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 819 - Pokemon Id To: 820 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 820 / 890 - Greedent

Cadastrado - Pokemon Ability | Pokemon ID: 820 - Ability Id: 167 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 820 - Ability Id: 82 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 820 - Stat ID: 1 - Base Stat: 120 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 820 - Stat ID: 2 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 820 - Stat ID: 3 - Base Stat: 95 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 820 - Stat ID: 4 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 820 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 820 - Stat ID: 6 - Base Stat: 20 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 820 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 820 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 820 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 820 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 820 - Shape ID: 6

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 819 - Pokemon Id To: 820 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 821 / 890 - Rookidee

Cadastrado - Pokemon Ability | Pokemon ID: 821 - Ability Id: 51 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 821 - Ability Id: 127 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 821 - Ability Id: 145 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 821 - Stat ID: 1 - Base Stat: 38 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 821 - Stat ID: 2 - Base Stat: 47 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 821 - Stat ID: 3 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 821 - Stat ID: 4 - Base Stat: 33 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 821 - Stat ID: 5 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 821 - Stat ID: 6 - Base Stat: 57 - Effort: 1

Cadastrado - Pokemon Color | Pokemon ID: 821 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 821 - Egg Group ID: 4

Cadastrado - Pokemon Generation | Pokemon ID: 821 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 821 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 821 - Shape ID: 9

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 821 - Pokemon Id To: 822 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 822 - Pokemon Id To: 823 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 822 / 890 - Corvisquire

Cadastrado - Pokemon Ability | Pokemon ID: 822 - Ability Id: 51 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 822 - Ability Id: 127 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 822 - Ability Id: 145 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 822 - Stat ID: 1 - Base Stat: 68 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 822 - Stat ID: 2 - Base Stat: 67 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 822 - Stat ID: 3 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 822 - Stat ID: 4 - Base Stat: 43 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 822 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 822 - Stat ID: 6 - Base Stat: 77 - Effort: 2

Cadastrado - Pokemon Color | Pokemon ID: 822 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 822 - Egg Group ID: 4

Cadastrado - Pokemon Generation | Pokemon ID: 822 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 822 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 822 - Shape ID: 9

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 821 - Pokemon Id To: 822 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 822 - Pokemon Id To: 823 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 823 / 890 - Corviknight

Cadastrado - Pokemon Ability | Pokemon ID: 823 - Ability Id: 46 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 823 - Ability Id: 127 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 823 - Ability Id: 240 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 823 - Stat ID: 1 - Base Stat: 98 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 823 - Stat ID: 2 - Base Stat: 87 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 823 - Stat ID: 3 - Base Stat: 105 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 823 - Stat ID: 4 - Base Stat: 53 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 823 - Stat ID: 5 - Base Stat: 85 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 823 - Stat ID: 6 - Base Stat: 67 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 823 - Color ID: 7

Cadastrado - Pokemon Egg Groups | Pokemon ID: 823 - Egg Group ID: 4

Cadastrado - Pokemon Generation | Pokemon ID: 823 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 823 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 823 - Shape ID: 9

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 821 - Pokemon Id To: 822 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 822 - Pokemon Id To: 823 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 824 / 890 - Blipbug

Cadastrado - Pokemon Ability | Pokemon ID: 824 - Ability Id: 68 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 824 - Ability Id: 14 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 824 - Ability Id: 140 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 824 - Stat ID: 1 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 824 - Stat ID: 2 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 824 - Stat ID: 3 - Base Stat: 20 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 824 - Stat ID: 4 - Base Stat: 25 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 824 - Stat ID: 5 - Base Stat: 45 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 824 - Stat ID: 6 - Base Stat: 45 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 824 - Color ID: 2

Cadastrado - Pokemon Egg Groups | Pokemon ID: 824 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 824 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 824 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 824 - Shape ID: 14

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 824 - Pokemon Id To: 825 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 825 - Pokemon Id To: 826 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 825 / 890 - Dottler

Cadastrado - Pokemon Ability | Pokemon ID: 825 - Ability Id: 68 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 825 - Ability Id: 14 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 825 - Ability Id: 140 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 825 - Stat ID: 1 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 825 - Stat ID: 2 - Base Stat: 35 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 825 - Stat ID: 3 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 825 - Stat ID: 4 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 825 - Stat ID: 5 - Base Stat: 90 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 825 - Stat ID: 6 - Base Stat: 30 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 825 - Color ID: 10

Cadastrado - Pokemon Egg Groups | Pokemon ID: 825 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 825 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 825 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 825 - Shape ID: 14

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 824 - Pokemon Id To: 825 - Pokemon Evolution: 1
Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 825 - Pokemon Id To: 826 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 826 / 890 - Orbeetle

Cadastrado - Pokemon Ability | Pokemon ID: 826 - Ability Id: 68 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 826 - Ability Id: 119 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 826 - Ability Id: 140 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 826 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 826 - Stat ID: 2 - Base Stat: 45 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 826 - Stat ID: 3 - Base Stat: 110 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 826 - Stat ID: 4 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 826 - Stat ID: 5 - Base Stat: 120 - Effort: 3
Cadastrado - Pokemon Stat | Pokemon ID: 826 - Stat ID: 6 - Base Stat: 90 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 826 - Color ID: 8

Cadastrado - Pokemon Egg Groups | Pokemon ID: 826 - Egg Group ID: 3

Cadastrado - Pokemon Generation | Pokemon ID: 826 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 826 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 826 - Shape ID: 9

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 824 - Pokemon Id To: 825 - Pokemon Evolution: 1
Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 825 - Pokemon Id To: 826 - Pokemon Evolution: 2

-------------------------

Cadastrado - Pokemon | 827 / 890 - Nickit

Cadastrado - Pokemon Ability | Pokemon ID: 827 - Ability Id: 50 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 827 - Ability Id: 84 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 827 - Ability Id: 198 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 827 - Stat ID: 1 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 827 - Stat ID: 2 - Base Stat: 28 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 827 - Stat ID: 3 - Base Stat: 28 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 827 - Stat ID: 4 - Base Stat: 47 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 827 - Stat ID: 5 - Base Stat: 52 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 827 - Stat ID: 6 - Base Stat: 50 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 827 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 827 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 827 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 827 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 827 - Shape ID: 8

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 827 - Pokemon Id To: 828 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 828 / 890 - Thievul

Cadastrado - Pokemon Ability | Pokemon ID: 828 - Ability Id: 50 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 828 - Ability Id: 84 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 828 - Ability Id: 198 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 828 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 828 - Stat ID: 2 - Base Stat: 58 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 828 - Stat ID: 3 - Base Stat: 58 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 828 - Stat ID: 4 - Base Stat: 87 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 828 - Stat ID: 5 - Base Stat: 92 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 828 - Stat ID: 6 - Base Stat: 90 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 828 - Color ID: 3

Cadastrado - Pokemon Egg Groups | Pokemon ID: 828 - Egg Group ID: 5

Cadastrado - Pokemon Generation | Pokemon ID: 828 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 828 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 828 - Shape ID: 8

Cadastrado - Pokemon Evolution Chain | Pokemon ID From: 827 - Pokemon Id To: 828 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 829 / 890 - Gossifleur

Cadastrado - Pokemon Ability | Pokemon ID: 829 - Ability Id: 238 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 829 - Ability Id: 144 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 829 - Ability Id: 27 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 829 - Stat ID: 1 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 829 - Stat ID: 2 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 829 - Stat ID: 3 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 829 - Stat ID: 4 - Base Stat: 40 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 829 - Stat ID: 5 - Base Stat: 60 - Effort: 1
Cadastrado - Pokemon Stat | Pokemon ID: 829 - Stat ID: 6 - Base Stat: 10 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 829 - Color ID: 5

Cadastrado - Pokemon Egg Groups | Pokemon ID: 829 - Egg Group ID: 7

Cadastrado - Pokemon Generation | Pokemon ID: 829 - Generation ID: 8

Erro ao cadastrar - Pokemon Habitat | Pokemon ID: 829 - Habitat ID: 0

Cadastrado - Pokemon Shape | Pokemon ID: 829 - Shape ID: 5

Erro ao cadastrar - Pokemon Evolution Chain | Pokemon ID From: 829 - Pokemon Id To: 830 - Pokemon Evolution: 1

-------------------------

Cadastrado - Pokemon | 830 / 890 - Eldegoss

Cadastrado - Pokemon Ability | Pokemon ID: 830 - Ability Id: 238 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 830 - Ability Id: 144 - Is True: 0
Cadastrado - Pokemon Ability | Pokemon ID: 830 - Ability Id: 27 - Is True: 1

Cadastrado - Pokemon Stat | Pokemon ID: 830 - Stat ID: 1 - Base Stat: 60 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 830 - Stat ID: 2 - Base Stat: 50 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 830 - Stat ID: 3 - Base Stat: 90 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 830 - Stat ID: 4 - Base Stat: 80 - Effort: 0
Cadastrado - Pokemon Stat | Pokemon ID: 830 - Stat ID: 5 - Base Stat: 120 - Effort: 2
Cadastrado - Pokemon Stat | Pokemon ID: 830 - Stat ID: 6 - Base Stat: 60 - Effort: 0

Cadastrado - Pokemon Color | Pokemon ID: 830 - Color ID: 5

