Cadastrado - Ability | 1 - Stench - Fedor
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 898 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 924 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 984 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 985 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 986 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 987 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 988 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 989 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 990 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 991 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 992 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 993 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 994 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 995 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 999 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1001 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1002 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1003 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1004 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1005 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1006 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1007 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1008 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1009 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1010 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 82 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 101 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 121 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 233 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 292 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 344 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 375 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 376 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 462 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 474 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 600 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 601 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 623 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 773 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 790 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 791 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 792 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 804 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 809 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 855 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 925 - Gender ID: 3
Erro ao cadastrar - Pokemon Gender | Pokemon ID: 1000 - Gender ID: 3

Cadastrado - Weakness | 1 -  - 2
Cadastrado - Weakness | 1 - 10 - 11
Cadastrado - Weakness | 1 - 10 - 2
Cadastrado - Weakness | 1 - 10 - 5
Cadastrado - Weakness | 1 - 10 - 6
Cadastrado - Weakness | 1 - 11 - 13
Cadastrado - Weakness | 1 - 11 - 12
Cadastrado - Weakness | 1 - 11 - 2
Cadastrado - Weakness | 1 - 13 - 2
Cadastrado - Weakness | 1 - 13 - 5
Cadastrado - Weakness | 1 - 12 - 10
Cadastrado - Weakness | 1 - 12 - 15
Cadastrado - Weakness | 1 - 12 - 2
Cadastrado - Weakness | 1 - 12 - 4
Cadastrado - Weakness | 1 - 12 - 3
Cadastrado - Weakness | 1 - 12 - 7
Cadastrado - Weakness | 1 - 15 - 10
Cadastrado - Weakness | 1 - 15 - 2
Cadastrado - Weakness | 1 - 15 - 6
Cadastrado - Weakness | 1 - 15 - 9
Cadastrado - Weakness | 1 - 2 - 2
Cadastrado - Weakness | 1 - 2 - 3
Cadastrado - Weakness | 1 - 2 - 14
Cadastrado - Weakness | 1 - 2 - 18
Cadastrado - Weakness | 1 - 4 - 5
Cadastrado - Weakness | 1 - 4 - 14
Cadastrado - Weakness | 1 - 5 - 11
Cadastrado - Weakness | 1 - 5 - 12
Cadastrado - Weakness | 1 - 5 - 15
Cadastrado - Weakness | 1 - 5 - 2
Cadastrado - Weakness | 1 - 3 - 13
Cadastrado - Weakness | 1 - 3 - 15
Cadastrado - Weakness | 1 - 3 - 6
Cadastrado - Weakness | 1 - 14 - 7
Cadastrado - Weakness | 1 - 14 - 17
Cadastrado - Weakness | 1 - 7 - 10
Cadastrado - Weakness | 1 - 7 - 3
Cadastrado - Weakness | 1 - 7 - 6
Cadastrado - Weakness | 1 - 6 - 11
Cadastrado - Weakness | 1 - 6 - 12
Cadastrado - Weakness | 1 - 6 - 2
Cadastrado - Weakness | 1 - 6 - 5
Cadastrado - Weakness | 1 - 6 - 9
Cadastrado - Weakness | 1 - 8 - 17
Cadastrado - Weakness | 1 - 16 - 15
Cadastrado - Weakness | 1 - 16 - 2
Cadastrado - Weakness | 1 - 16 - 16
Cadastrado - Weakness | 1 - 16 - 18
Cadastrado - Weakness | 1 - 17 - 2
Cadastrado - Weakness | 1 - 17 - 7
Cadastrado - Weakness | 1 - 17 - 18
Cadastrado - Weakness | 1 - 9 - 10
Cadastrado - Weakness | 1 - 9 - 2
Cadastrado - Weakness | 1 - 9 - 5
Cadastrado - Weakness | 1 - 18 - 4
Cadastrado - Weakness | 1 - 18 - 9
Cadastrado - Weakness | 10 -  - 11
Cadastrado - Weakness | 10 -  - 5
Cadastrado - Weakness | 10 -  - 6
Cadastrado - Weakness | 10 - 1 - 11
Cadastrado - Weakness | 10 - 1 - 2
Cadastrado - Weakness | 10 - 1 - 5
Cadastrado - Weakness | 10 - 1 - 6
Cadastrado - Weakness | 10 - 11 - 13
Cadastrado - Weakness | 10 - 11 - 5
Cadastrado - Weakness | 10 - 11 - 6
Cadastrado - Weakness | 10 - 13 - 11
Cadastrado - Weakness | 10 - 13 - 5
Cadastrado - Weakness | 10 - 13 - 6
Cadastrado - Weakness | 10 - 12 - 4
Cadastrado - Weakness | 10 - 12 - 3
Cadastrado - Weakness | 10 - 12 - 6
Cadastrado - Weakness | 10 - 15 - 11
Cadastrado - Weakness | 10 - 15 - 2
Cadastrado - Weakness | 10 - 15 - 5
Cadastrado - Weakness | 10 - 15 - 6
Cadastrado - Weakness | 10 - 2 - 11
Cadastrado - Weakness | 10 - 2 - 5
Cadastrado - Weakness | 10 - 2 - 3
Cadastrado - Weakness | 10 - 2 - 14
Cadastrado - Weakness | 10 - 4 - 11
Cadastrado - Weakness | 10 - 4 - 5
Cadastrado - Weakness | 10 - 4 - 14
Cadastrado - Weakness | 10 - 4 - 6
Cadastrado - Weakness | 10 - 5 - 11
Cadastrado - Weakness | 10 - 5 - 5
Cadastrado - Weakness | 10 - 3 - 11
Cadastrado - Weakness | 10 - 3 - 13
Cadastrado - Weakness | 10 - 3 - 6
Cadastrado - Weakness | 10 - 14 - 11
Cadastrado - Weakness | 10 - 14 - 5
Cadastrado - Weakness | 10 - 14 - 6
Cadastrado - Weakness | 10 - 14 - 8
Cadastrado - Weakness | 10 - 14 - 17
Cadastrado - Weakness | 10 - 7 - 11
Cadastrado - Weakness | 10 - 7 - 3
Cadastrado - Weakness | 10 - 7 - 6
Cadastrado - Weakness | 10 - 6 - 11
Cadastrado - Weakness | 10 - 6 - 2
Cadastrado - Weakness | 10 - 6 - 5
Cadastrado - Weakness | 10 - 6 - 6
Cadastrado - Weakness | 10 - 8 - 11
Cadastrado - Weakness | 10 - 8 - 5
Cadastrado - Weakness | 10 - 8 - 6
Cadastrado - Weakness | 10 - 8 - 8
Cadastrado - Weakness | 10 - 8 - 17
Cadastrado - Weakness | 10 - 16 - 5
Cadastrado - Weakness | 10 - 16 - 6
Cadastrado - Weakness | 10 - 16 - 16
Cadastrado - Weakness | 10 - 17 - 11
Cadastrado - Weakness | 10 - 17 - 2
Cadastrado - Weakness | 10 - 17 - 5
Cadastrado - Weakness | 10 - 17 - 6
Cadastrado - Weakness | 10 - 9 - 11
Cadastrado - Weakness | 10 - 9 - 2
Cadastrado - Weakness | 10 - 9 - 5
Cadastrado - Weakness | 10 - 18 - 11
Cadastrado - Weakness | 10 - 18 - 4
Cadastrado - Weakness | 10 - 18 - 5
Cadastrado - Weakness | 10 - 18 - 6
Cadastrado - Weakness | 11 -  - 13
Cadastrado - Weakness | 11 -  - 12
Cadastrado - Weakness | 11 - 1 - 13
Cadastrado - Weakness | 11 - 1 - 12
Cadastrado - Weakness | 11 - 1 - 2
Cadastrado - Weakness | 11 - 10 - 13
Cadastrado - Weakness | 11 - 10 - 5
Cadastrado - Weakness | 11 - 10 - 6
Cadastrado - Weakness | 11 - 13 - 12
Cadastrado - Weakness | 11 - 13 - 5
Cadastrado - Weakness | 11 - 12 - 4
Cadastrado - Weakness | 11 - 12 - 3
Cadastrado - Weakness | 11 - 12 - 7
Cadastrado - Weakness | 11 - 15 - 13
Cadastrado - Weakness | 11 - 15 - 12
Cadastrado - Weakness | 11 - 15 - 2
Cadastrado - Weakness | 11 - 15 - 6
Cadastrado - Weakness | 11 - 2 - 13
Cadastrado - Weakness | 11 - 2 - 12
Cadastrado - Weakness | 11 - 2 - 3
Cadastrado - Weakness | 11 - 2 - 14
Cadastrado - Weakness | 11 - 2 - 18
Cadastrado - Weakness | 11 - 4 - 13
Cadastrado - Weakness | 11 - 4 - 5
Cadastrado - Weakness | 11 - 4 - 14
Cadastrado - Weakness | 11 - 5 - 12
Cadastrado - Weakness | 11 - 3 - 13
Cadastrado - Weakness | 11 - 3 - 6
Cadastrado - Weakness | 11 - 14 - 13
Cadastrado - Weakness | 11 - 14 - 12
Cadastrado - Weakness | 11 - 14 - 7
Cadastrado - Weakness | 11 - 14 - 8
Cadastrado - Weakness | 11 - 14 - 17
Cadastrado - Weakness | 11 - 7 - 13
Cadastrado - Weakness | 11 - 7 - 3
Cadastrado - Weakness | 11 - 7 - 6
Cadastrado - Weakness | 11 - 6 - 13
Cadastrado - Weakness | 11 - 6 - 12
Cadastrado - Weakness | 11 - 6 - 2
Cadastrado - Weakness | 11 - 6 - 5
Cadastrado - Weakness | 11 - 8 - 13
Cadastrado - Weakness | 11 - 8 - 12
Cadastrado - Weakness | 11 - 8 - 8
Cadastrado - Weakness | 11 - 8 - 17
Cadastrado - Weakness | 11 - 16 - 16
Cadastrado - Weakness | 11 - 16 - 18
Cadastrado - Weakness | 11 - 17 - 13
Cadastrado - Weakness | 11 - 17 - 12
Cadastrado - Weakness | 11 - 17 - 2
Cadastrado - Weakness | 11 - 17 - 7
Cadastrado - Weakness | 11 - 17 - 18
Cadastrado - Weakness | 11 - 9 - 13
Cadastrado - Weakness | 11 - 9 - 2
Cadastrado - Weakness | 11 - 9 - 5
Cadastrado - Weakness | 11 - 18 - 13
Cadastrado - Weakness | 11 - 18 - 12
Cadastrado - Weakness | 11 - 18 - 4
Cadastrado - Weakness | 13 -  - 5
Cadastrado - Weakness | 13 - 1 - 2
Cadastrado - Weakness | 13 - 1 - 5
Cadastrado - Weakness | 13 - 10 - 11
Cadastrado - Weakness | 13 - 10 - 5
Cadastrado - Weakness | 13 - 10 - 6
Cadastrado - Weakness | 13 - 11 - 12
Cadastrado - Weakness | 13 - 11 - 5
Cadastrado - Weakness | 13 - 12 - 10
Cadastrado - Weakness | 13 - 12 - 15
Cadastrado - Weakness | 13 - 12 - 4
Cadastrado - Weakness | 13 - 12 - 7
Cadastrado - Weakness | 13 - 15 - 10
Cadastrado - Weakness | 13 - 15 - 2
Cadastrado - Weakness | 13 - 15 - 5
Cadastrado - Weakness | 13 - 15 - 6
Cadastrado - Weakness | 13 - 2 - 5
Cadastrado - Weakness | 13 - 2 - 14
Cadastrado - Weakness | 13 - 2 - 18
Cadastrado - Weakness | 13 - 4 - 5
Cadastrado - Weakness | 13 - 4 - 14
Cadastrado - Weakness | 13 - 5 - 11
Cadastrado - Weakness | 13 - 5 - 12
Cadastrado - Weakness | 13 - 5 - 15
Cadastrado - Weakness | 13 - 5 - 5
Cadastrado - Weakness | 13 - 3 - 15
Cadastrado - Weakness | 13 - 3 - 6
Cadastrado - Weakness | 13 - 14 - 5
Cadastrado - Weakness | 13 - 14 - 7
Cadastrado - Weakness | 13 - 14 - 8
Cadastrado - Weakness | 13 - 14 - 17
Cadastrado - Weakness | 13 - 7 - 10
Cadastrado - Weakness | 13 - 7 - 6
Cadastrado - Weakness | 13 - 6 - 11
Cadastrado - Weakness | 13 - 6 - 12
Cadastrado - Weakness | 13 - 6 - 2
Cadastrado - Weakness | 13 - 6 - 5
Cadastrado - Weakness | 13 - 8 - 5
Cadastrado - Weakness | 13 - 8 - 8
Cadastrado - Weakness | 13 - 8 - 17
Cadastrado - Weakness | 13 - 16 - 15
Cadastrado - Weakness | 13 - 16 - 5
Cadastrado - Weakness | 13 - 16 - 16
Cadastrado - Weakness | 13 - 16 - 18
Cadastrado - Weakness | 13 - 17 - 2
Cadastrado - Weakness | 13 - 17 - 5
Cadastrado - Weakness | 13 - 17 - 7
Cadastrado - Weakness | 13 - 17 - 18
Cadastrado - Weakness | 13 - 9 - 10
Cadastrado - Weakness | 13 - 9 - 2
Cadastrado - Weakness | 13 - 9 - 5
Cadastrado - Weakness | 13 - 18 - 4
Cadastrado - Weakness | 13 - 18 - 5
Cadastrado - Weakness | 12 -  - 10
Cadastrado - Weakness | 12 -  - 15
Cadastrado - Weakness | 12 -  - 4
Cadastrado - Weakness | 12 -  - 3
Cadastrado - Weakness | 12 -  - 7
Cadastrado - Weakness | 12 - 1 - 10
Cadastrado - Weakness | 12 - 1 - 15
Cadastrado - Weakness | 12 - 1 - 2
Cadastrado - Weakness | 12 - 1 - 4
Cadastrado - Weakness | 12 - 1 - 3
Cadastrado - Weakness | 12 - 1 - 7
Cadastrado - Weakness | 12 - 10 - 4
Cadastrado - Weakness | 12 - 10 - 3
Cadastrado - Weakness | 12 - 10 - 6
Cadastrado - Weakness | 12 - 11 - 4
Cadastrado - Weakness | 12 - 11 - 3
Cadastrado - Weakness | 12 - 11 - 7
Cadastrado - Weakness | 12 - 13 - 10
Cadastrado - Weakness | 12 - 13 - 15
Cadastrado - Weakness | 12 - 13 - 4
Cadastrado - Weakness | 12 - 13 - 7
Cadastrado - Weakness | 12 - 15 - 10
Cadastrado - Weakness | 12 - 15 - 2
Cadastrado - Weakness | 12 - 15 - 4
Cadastrado - Weakness | 12 - 15 - 3
Cadastrado - Weakness | 12 - 15 - 7
Cadastrado - Weakness | 12 - 15 - 6
Cadastrado - Weakness | 12 - 15 - 9
Cadastrado - Weakness | 12 - 2 - 10
Cadastrado - Weakness | 12 - 2 - 15
Cadastrado - Weakness | 12 - 2 - 4
Cadastrado - Weakness | 12 - 2 - 3
Cadastrado - Weakness | 12 - 2 - 14
Cadastrado - Weakness | 12 - 2 - 18
Cadastrado - Weakness | 12 - 4 - 10
Cadastrado - Weakness | 12 - 4 - 15
Cadastrado - Weakness | 12 - 4 - 3
Cadastrado - Weakness | 12 - 4 - 14
Cadastrado - Weakness | 12 - 5 - 10
Cadastrado - Weakness | 12 - 5 - 15
Cadastrado - Weakness | 12 - 5 - 3
Cadastrado - Weakness | 12 - 5 - 7
Cadastrado - Weakness | 12 - 3 - 10
Cadastrado - Weakness | 12 - 3 - 15
Cadastrado - Weakness | 12 - 3 - 4
Cadastrado - Weakness | 12 - 3 - 3
Cadastrado - Weakness | 12 - 3 - 6
Cadastrado - Weakness | 12 - 14 - 10
Cadastrado - Weakness | 12 - 14 - 15
Cadastrado - Weakness | 12 - 14 - 4
Cadastrado - Weakness | 12 - 14 - 3
Cadastrado - Weakness | 12 - 14 - 7
Cadastrado - Weakness | 12 - 14 - 8
Cadastrado - Weakness | 12 - 14 - 17
Cadastrado - Weakness | 12 - 7 - 10
Cadastrado - Weakness | 12 - 7 - 15
Cadastrado - Weakness | 12 - 7 - 4
Cadastrado - Weakness | 12 - 7 - 3
Cadastrado - Weakness | 12 - 7 - 7
Cadastrado - Weakness | 12 - 7 - 6
Cadastrado - Weakness | 12 - 6 - 15
Cadastrado - Weakness | 12 - 6 - 2
Cadastrado - Weakness | 12 - 6 - 7
Cadastrado - Weakness | 12 - 6 - 9
Cadastrado - Weakness | 12 - 8 - 10
Cadastrado - Weakness | 12 - 8 - 15
Cadastrado - Weakness | 12 - 8 - 3
Cadastrado - Weakness | 12 - 8 - 8
Cadastrado - Weakness | 12 - 8 - 17
Cadastrado - Weakness | 12 - 16 - 15
Cadastrado - Weakness | 12 - 16 - 4
Cadastrado - Weakness | 12 - 16 - 3
Cadastrado - Weakness | 12 - 16 - 7
Cadastrado - Weakness | 12 - 16 - 16
Cadastrado - Weakness | 12 - 16 - 18
Cadastrado - Weakness | 12 - 17 - 10
Cadastrado - Weakness | 12 - 17 - 15
Cadastrado - Weakness | 12 - 17 - 2
Cadastrado - Weakness | 12 - 17 - 4
Cadastrado - Weakness | 12 - 17 - 3
Cadastrado - Weakness | 12 - 17 - 7
Cadastrado - Weakness | 12 - 17 - 18
Cadastrado - Weakness | 12 - 9 - 10
Cadastrado - Weakness | 12 - 9 - 2
Cadastrado - Weakness | 12 - 18 - 10
Cadastrado - Weakness | 12 - 18 - 15
Cadastrado - Weakness | 12 - 18 - 4
Cadastrado - Weakness | 12 - 18 - 3
Cadastrado - Weakness | 12 - 18 - 9
Cadastrado - Weakness | 15 -  - 10
Cadastrado - Weakness | 15 -  - 2
Cadastrado - Weakness | 15 -  - 6
Cadastrado - Weakness | 15 -  - 9
Cadastrado - Weakness | 15 - 1 - 10
Cadastrado - Weakness | 15 - 1 - 2
Cadastrado - Weakness | 15 - 1 - 6
Cadastrado - Weakness | 15 - 1 - 9
Cadastrado - Weakness | 15 - 10 - 11
Cadastrado - Weakness | 15 - 10 - 2
Cadastrado - Weakness | 15 - 10 - 5
Cadastrado - Weakness | 15 - 10 - 6
Cadastrado - Weakness | 15 - 11 - 13
Cadastrado - Weakness | 15 - 11 - 12
Cadastrado - Weakness | 15 - 11 - 2
Cadastrado - Weakness | 15 - 11 - 6
Cadastrado - Weakness | 15 - 13 - 10
Cadastrado - Weakness | 15 - 13 - 2
Cadastrado - Weakness | 15 - 13 - 5
Cadastrado - Weakness | 15 - 13 - 6
Cadastrado - Weakness | 15 - 12 - 10
Cadastrado - Weakness | 15 - 12 - 2
Cadastrado - Weakness | 15 - 12 - 4
Cadastrado - Weakness | 15 - 12 - 3
Cadastrado - Weakness | 15 - 12 - 7
Cadastrado - Weakness | 15 - 12 - 6
Cadastrado - Weakness | 15 - 12 - 9
Cadastrado - Weakness | 15 - 2 - 10
Cadastrado - Weakness | 15 - 2 - 2
Cadastrado - Weakness | 15 - 2 - 3
Cadastrado - Weakness | 15 - 2 - 14
Cadastrado - Weakness | 15 - 2 - 9
Cadastrado - Weakness | 15 - 2 - 18
Cadastrado - Weakness | 15 - 4 - 10
Cadastrado - Weakness | 15 - 4 - 5
Cadastrado - Weakness | 15 - 4 - 14
Cadastrado - Weakness | 15 - 4 - 6
Cadastrado - Weakness | 15 - 4 - 9
Cadastrado - Weakness | 15 - 5 - 10
Cadastrado - Weakness | 15 - 5 - 11
Cadastrado - Weakness | 15 - 5 - 12
Cadastrado - Weakness | 15 - 5 - 2
Cadastrado - Weakness | 15 - 5 - 9
Cadastrado - Weakness | 15 - 3 - 10
Cadastrado - Weakness | 15 - 3 - 13
Cadastrado - Weakness | 15 - 3 - 6
Cadastrado - Weakness | 15 - 3 - 9
Cadastrado - Weakness | 15 - 14 - 10
Cadastrado - Weakness | 15 - 14 - 7
Cadastrado - Weakness | 15 - 14 - 6
Cadastrado - Weakness | 15 - 14 - 8
Cadastrado - Weakness | 15 - 14 - 17
Cadastrado - Weakness | 15 - 14 - 9
Cadastrado - Weakness | 15 - 7 - 10
Cadastrado - Weakness | 15 - 7 - 3
Cadastrado - Weakness | 15 - 7 - 6
Cadastrado - Weakness | 15 - 7 - 9
Cadastrado - Weakness | 15 - 6 - 11
Cadastrado - Weakness | 15 - 6 - 12
Cadastrado - Weakness | 15 - 6 - 2
Cadastrado - Weakness | 15 - 6 - 5
Cadastrado - Weakness | 15 - 6 - 6
Cadastrado - Weakness | 15 - 6 - 9
Cadastrado - Weakness | 15 - 8 - 10
Cadastrado - Weakness | 15 - 8 - 6
Cadastrado - Weakness | 15 - 8 - 8
Cadastrado - Weakness | 15 - 8 - 17
Cadastrado - Weakness | 15 - 8 - 9
Cadastrado - Weakness | 15 - 16 - 2
Cadastrado - Weakness | 15 - 16 - 6
Cadastrado - Weakness | 15 - 16 - 16
Cadastrado - Weakness | 15 - 16 - 9
Cadastrado - Weakness | 15 - 16 - 18
Cadastrado - Weakness | 15 - 17 - 10
Cadastrado - Weakness | 15 - 17 - 2
Cadastrado - Weakness | 15 - 17 - 7
Cadastrado - Weakness | 15 - 17 - 6
Cadastrado - Weakness | 15 - 17 - 9
Cadastrado - Weakness | 15 - 17 - 18
Cadastrado - Weakness | 15 - 9 - 10
Cadastrado - Weakness | 15 - 9 - 2
Cadastrado - Weakness | 15 - 9 - 5
Cadastrado - Weakness | 15 - 18 - 10
Cadastrado - Weakness | 15 - 18 - 4
Cadastrado - Weakness | 15 - 18 - 6
Cadastrado - Weakness | 15 - 18 - 9
Cadastrado - Weakness | 2 -  - 3
Cadastrado - Weakness | 2 -  - 14
Cadastrado - Weakness | 2 -  - 18
Cadastrado - Weakness | 2 - 1 - 2
Cadastrado - Weakness | 2 - 1 - 3
Cadastrado - Weakness | 2 - 1 - 14
Cadastrado - Weakness | 2 - 1 - 18
Cadastrado - Weakness | 2 - 10 - 11
Cadastrado - Weakness | 2 - 10 - 5
Cadastrado - Weakness | 2 - 10 - 3
Cadastrado - Weakness | 2 - 10 - 14
Cadastrado - Weakness | 2 - 11 - 13
Cadastrado - Weakness | 2 - 11 - 12
Cadastrado - Weakness | 2 - 11 - 3
Cadastrado - Weakness | 2 - 11 - 14
Cadastrado - Weakness | 2 - 11 - 18
Cadastrado - Weakness | 2 - 13 - 5
Cadastrado - Weakness | 2 - 13 - 14
Cadastrado - Weakness | 2 - 13 - 18
Cadastrado - Weakness | 2 - 12 - 10
Cadastrado - Weakness | 2 - 12 - 15
Cadastrado - Weakness | 2 - 12 - 4
Cadastrado - Weakness | 2 - 12 - 3
Cadastrado - Weakness | 2 - 12 - 14
Cadastrado - Weakness | 2 - 12 - 18
Cadastrado - Weakness | 2 - 15 - 10
Cadastrado - Weakness | 2 - 15 - 2
Cadastrado - Weakness | 2 - 15 - 3
Cadastrado - Weakness | 2 - 15 - 14
Cadastrado - Weakness | 2 - 15 - 9
Cadastrado - Weakness | 2 - 15 - 18
Cadastrado - Weakness | 2 - 4 - 5
Cadastrado - Weakness | 2 - 4 - 3
Cadastrado - Weakness | 2 - 4 - 14
Cadastrado - Weakness | 2 - 5 - 11
Cadastrado - Weakness | 2 - 5 - 12
Cadastrado - Weakness | 2 - 5 - 15
Cadastrado - Weakness | 2 - 5 - 3
Cadastrado - Weakness | 2 - 5 - 14
Cadastrado - Weakness | 2 - 5 - 18
Cadastrado - Weakness | 2 - 3 - 13
Cadastrado - Weakness | 2 - 3 - 15
Cadastrado - Weakness | 2 - 3 - 3
Cadastrado - Weakness | 2 - 3 - 14
Cadastrado - Weakness | 2 - 3 - 18
Cadastrado - Weakness | 2 - 14 - 3
Cadastrado - Weakness | 2 - 14 - 8
Cadastrado - Weakness | 2 - 14 - 18
Cadastrado - Weakness | 2 - 7 - 10
Cadastrado - Weakness | 2 - 7 - 3
Cadastrado - Weakness | 2 - 7 - 14
Cadastrado - Weakness | 2 - 7 - 18
Cadastrado - Weakness | 2 - 6 - 11
Cadastrado - Weakness | 2 - 6 - 12
Cadastrado - Weakness | 2 - 6 - 2
Cadastrado - Weakness | 2 - 6 - 5
Cadastrado - Weakness | 2 - 6 - 14
Cadastrado - Weakness | 2 - 6 - 9
Cadastrado - Weakness | 2 - 6 - 18
Cadastrado - Weakness | 2 - 8 - 3
Cadastrado - Weakness | 2 - 8 - 14
Cadastrado - Weakness | 2 - 8 - 8
Cadastrado - Weakness | 2 - 8 - 18
Cadastrado - Weakness | 2 - 16 - 15
Cadastrado - Weakness | 2 - 16 - 3
Cadastrado - Weakness | 2 - 16 - 14
Cadastrado - Weakness | 2 - 16 - 16
Cadastrado - Weakness | 2 - 16 - 18
Cadastrado - Weakness | 2 - 17 - 2
Cadastrado - Weakness | 2 - 17 - 3
Cadastrado - Weakness | 2 - 17 - 18
Cadastrado - Weakness | 2 - 9 - 10
Cadastrado - Weakness | 2 - 9 - 2
Cadastrado - Weakness | 2 - 9 - 5
Cadastrado - Weakness | 2 - 18 - 4
Cadastrado - Weakness | 2 - 18 - 3
Cadastrado - Weakness | 2 - 18 - 14
Cadastrado - Weakness | 2 - 18 - 9
Cadastrado - Weakness | 2 - 18 - 18
Cadastrado - Weakness | 4 -  - 5
Cadastrado - Weakness | 4 -  - 14
Cadastrado - Weakness | 4 - 1 - 5
Cadastrado - Weakness | 4 - 1 - 14
Cadastrado - Weakness | 4 - 10 - 11
Cadastrado - Weakness | 4 - 10 - 5
Cadastrado - Weakness | 4 - 10 - 14
Cadastrado - Weakness | 4 - 10 - 6
Cadastrado - Weakness | 4 - 11 - 13
Cadastrado - Weakness | 4 - 11 - 5
Cadastrado - Weakness | 4 - 11 - 14
Cadastrado - Weakness | 4 - 13 - 5
Cadastrado - Weakness | 4 - 13 - 14
Cadastrado - Weakness | 4 - 12 - 10
Cadastrado - Weakness | 4 - 12 - 15
Cadastrado - Weakness | 4 - 12 - 3
Cadastrado - Weakness | 4 - 12 - 14
Cadastrado - Weakness | 4 - 15 - 10
Cadastrado - Weakness | 4 - 15 - 5
Cadastrado - Weakness | 4 - 15 - 14
Cadastrado - Weakness | 4 - 15 - 6
Cadastrado - Weakness | 4 - 15 - 9
Cadastrado - Weakness | 4 - 2 - 5
Cadastrado - Weakness | 4 - 2 - 3
Cadastrado - Weakness | 4 - 2 - 14
Cadastrado - Weakness | 4 - 5 - 11
Cadastrado - Weakness | 4 - 5 - 15
Cadastrado - Weakness | 4 - 5 - 5
Cadastrado - Weakness | 4 - 5 - 14
Cadastrado - Weakness | 4 - 3 - 13
Cadastrado - Weakness | 4 - 3 - 15
Cadastrado - Weakness | 4 - 3 - 14
Cadastrado - Weakness | 4 - 3 - 6
Cadastrado - Weakness | 4 - 14 - 5
Cadastrado - Weakness | 4 - 14 - 8
Cadastrado - Weakness | 4 - 14 - 17
Cadastrado - Weakness | 4 - 7 - 10
Cadastrado - Weakness | 4 - 7 - 3
Cadastrado - Weakness | 4 - 7 - 14
Cadastrado - Weakness | 4 - 7 - 6
Cadastrado - Weakness | 4 - 6 - 11
